time_utc,voltage,current,power
2026-07-16 14:33:58.915000+00:00,13.130664,-18.852997,-247.305908
2026-07-16 14:34:00.918000+00:00,13.132031,-18.838501,-247.567139
2026-07-16 14:34:02.936000+00:00,13.132812,-18.802643,-247.403564
2026-07-16 14:34:04.944000+00:00,13.077929,-48.974991,-246.943359
2026-07-16 14:34:06.951000+00:00,13.011719,-81.751633,-638.896484
2026-07-16 14:34:08.935000+00:00,13.005078,-80.984116,-1064.047852
2026-07-16 14:34:10.955000+00:00,13.003321,-81.07605,-1053.516846
2026-07-16 14:34:12.959000+00:00,13.001368,-81.076813,-1054.586182
2026-07-16 14:34:14.965000+00:00,12.999219,-80.904388,-1054.412842
2026-07-16 14:34:16.972000+00:00,12.996289,-81.012344,-1052.015381
2026-07-16 14:34:18.960000+00:00,12.994922,-81.019974,-1053.178711
2026-07-16 14:34:20.983000+00:00,12.993555,-80.846024,-1053.168945
2026-07-16 14:34:22.988000+00:00,12.991211,-80.998993,-1050.792236
2026-07-16 14:34:24.992000+00:00,12.99043,-81.002426,-1052.591553
2026-07-16 14:34:26.997000+00:00,12.989258,-80.82962,-1052.574463
2026-07-16 14:34:28.974000+00:00,12.988672,-80.827713,-1050.229492
2026-07-16 14:34:30.993000+00:00,12.987305,-81.10199,-1050.162354
2026-07-16 14:34:32.997000+00:00,12.986328,-80.881119,-1053.630371
2026-07-16 14:34:35.003000+00:00,12.985547,-80.810165,-1050.662842
2026-07-16 14:34:37.005000+00:00,12.984962,-80.976105,-1049.692383
2026-07-16 14:34:38.992000+00:00,12.983203,-80.828857,-1051.783447
2026-07-16 14:34:41.014000+00:00,12.982813,-80.867767,-1049.719238
2026-07-16 14:34:43.020000+00:00,12.982422,-81.038284,-1050.223389
2026-07-16 14:34:45.025000+00:00,12.981836,-80.984116,-1052.384033
2026-07-16 14:34:47.031000+00:00,12.980273,-80.868912,-1049.440918
2026-07-16 14:34:49.021000+00:00,12.980079,-81.034851,-1050.032959
2026-07-16 14:34:51.040000+00:00,12.979492,-80.986023,-1052.145996
2026-07-16 14:34:53.046000+00:00,12.97832,-80.907059,-1051.488037
2026-07-16 14:34:55.053000+00:00,12.978126,-81.075287,-1050.372314
2026-07-16 14:34:57.057000+00:00,12.977539,-80.998993,-1052.514648
2026-07-16 14:34:59.049000+00:00,12.976562,-80.853271,-1051.507568
2026-07-16 14:35:01.069000+00:00,12.976367,-81.111145,-1049.490967
2026-07-16 14:35:03.077000+00:00,12.975977,-81.048965,-1052.833252
2026-07-16 14:35:05.080000+00:00,12.975,-80.928802,-1052.034912
2026-07-16 14:35:07.085000+00:00,12.975,-81.022263,-1050.352783
2026-07-16 14:35:09.084000+00:00,12.974609,-81.103897,-1051.616211
2026-07-16 14:35:11.104000+00:00,12.974024,-80.950165,-1052.641602
2026-07-16 14:35:13.113000+00:00,12.973633,-81.090927,-1050.545654
2026-07-16 14:35:15.120000+00:00,12.972656,-81.162262,-1052.392578
2026-07-16 14:35:17.114000+00:00,12.972266,-81.019592,-1053.24585
2026-07-16 14:35:19.100000+00:00,12.972461,-81.147766,-1051.320801
2026-07-16 14:35:21.119000+00:00,12.972266,-81.274033,-1053.045654
2026-07-16 14:35:23.127000+00:00,12.971094,-81.088638,-1054.611816
2026-07-16 14:35:25.133000+00:00,12.970899,-81.217957,-1052.124023
2026-07-16 14:35:27.140000+00:00,12.970899,-81.385803,-1053.839111
2026-07-16 14:35:29.123000+00:00,12.970118,-81.266785,-1055.958252
2026-07-16 14:35:31.150000+00:00,12.969727,-81.298447,-1054.40918
2026-07-16 14:35:33.148000+00:00,12.969922,-81.434631,-1054.788818
2026-07-16 14:35:35.152000+00:00,12.969922,-81.311035,-1056.5271
2026-07-16 14:35:37.154000+00:00,12.969141,-81.183243,-1054.96582
2026-07-16 14:35:39.134000+00:00,12.968946,-81.426239,-1053.192139
2026-07-16 14:35:41.153000+00:00,12.968946,-81.280899,-1056.329346
2026-07-16 14:35:43.150000+00:00,12.96875,-81.170654,-1054.492188
2026-07-16 14:35:45.153000+00:00,12.96875,-81.404114,-1052.999268
2026-07-16 14:35:47.153000+00:00,12.968164,-81.284714,-1056.032715
2026-07-16 14:35:49.149000+00:00,12.968164,-81.19278,-1054.467773
2026-07-16 14:35:51.149000+00:00,12.96836,-81.353378,-1053.238525
2026-07-16 14:35:53.165000+00:00,12.967773,-81.279373,-1055.375977
2026-07-16 14:35:55.171000+00:00,12.967383,-81.230164,-1054.373779
2026-07-16 14:35:57.165000+00:00,12.967578,-81.391144,-1053.669434
2026-07-16 14:35:59.156000+00:00,12.967188,-81.443405,-1055.810547
2026-07-16 14:36:01.179000+00:00,12.966407,-81.207657,-1056.419678
2026-07-16 14:36:03.180000+00:00,12.966407,-81.357574,-1053.297119
2026-07-16 14:36:05.174000+00:00,12.966407,-81.46286,-1055.280762
2026-07-16 14:36:07.178000+00:00,12.966016,-81.300735,-1056.608887
2026-07-16 14:36:09.162000+00:00,12.96582,-81.401062,-1054.506836
2026-07-16 14:36:11.183000+00:00,12.966211,-81.425095,-1055.795898
2026-07-16 14:36:13.187000+00:00,12.96582,-81.245041,-1056.116943
2026-07-16 14:36:15.191000+00:00,12.965625,-81.38237,-1053.768311
2026-07-16 14:36:17.193000+00:00,12.965625,-81.414032,-1055.527344
2026-07-16 14:36:19.186000+00:00,12.965235,-81.238556,-1055.924072
2026-07-16 14:36:21.210000+00:00,12.964844,-81.206512,-1053.621826
2026-07-16 14:36:23.216000+00:00,12.965235,-81.374741,-1053.165283
2026-07-16 14:36:25.218000+00:00,12.964648,-81.204987,-1055.380859
2026-07-16 14:36:27.213000+00:00,12.965039,-81.210709,-1053.14209
2026-07-16 14:36:29.201000+00:00,12.964648,-81.38237,-1053.238525
2026-07-16 14:36:31.220000+00:00,12.964454,-81.250763,-1055.438232
2026-07-16 14:36:33.217000+00:00,12.964648,-81.212616,-1053.718262
2026-07-16 14:36:35.216000+00:00,12.964648,-81.408691,-1053.231201
2026-07-16 14:36:37.213000+00:00,12.964258,-81.3797,-1055.778809
2026-07-16 14:36:39.202000+00:00,12.963867,-81.20079,-1055.374756
2026-07-16 14:36:41.208000+00:00,12.963867,-81.393433,-1053.037109
2026-07-16 14:36:43.218000+00:00,12.963672,-81.390381,-1055.516357
2026-07-16 14:36:45.222000+00:00,12.963477,-81.216431,-1055.473633
2026-07-16 14:36:47.219000+00:00,12.963282,-81.420135,-1053.203125
